start,Maranoa
-26.5038,152.2213
-26.5079,152.2290
-26.5074,152.2312
-26.5041,152.2326
-26.5004,152.2318
-26.4955,152.2340
-26.4927,152.2292
-26.4879,152.2436
-26.4856,152.2458
-26.4845,152.2531
-26.4792,152.2552
-26.4765,152.2592
-26.4701,152.2588
-26.4684,152.2634
-26.4699,152.2654
-26.4692,152.2671
-26.4623,152.2723
-26.4540,152.2731
-26.4527,152.2772
-26.4522,152.2837
-26.4569,152.2882
-26.4593,152.2938
-26.4647,152.2967
-26.4653,152.3024
-26.4670,152.3041
-26.4689,152.3037
-26.4716,152.3098
-26.4819,152.3157
-26.4813,152.3177
-26.4780,152.3193
-26.4760,152.3302
-26.4722,152.3391
-26.4683,152.3437
-26.4693,152.3501
-26.4651,152.3560
-26.4662,152.3606
-26.4631,152.3644
-26.4624,152.3707
-26.4612,152.3714
-26.4682,152.3738
-26.4699,152.3769
-26.4725,152.3776
-26.4727,152.3871
-26.4759,152.3902
-26.4711,152.3989
-26.4742,152.4026
-26.4713,152.4073
-26.4688,152.4077
-26.4646,152.4120
-26.4676,152.4206
-26.4646,152.4247
-26.4650,152.4310
-26.4633,152.4347
-26.4603,152.4362
-26.4604,152.4428
-26.4862,152.4386
-26.4871,152.4447
-26.4852,152.4447
-26.4841,152.4475
-26.5061,152.4440
-26.5116,152.4395
-26.5202,152.4394
-26.5206,152.4374
-26.5240,152.4359
-26.5377,152.4365
-26.5346,152.4383
-26.5332,152.4417
-26.5277,152.4431
-26.5307,152.4498
-26.5382,152.4485
-26.5384,152.4472
-26.5444,152.4454
-26.5460,152.4412
-26.5462,152.4434
-26.5511,152.4426
-26.5530,152.4402
-26.5571,152.4401
-26.5584,152.4510
-26.5697,152.4491
-26.5709,152.4585
-26.5807,152.4569
-26.5884,152.5197
-26.5864,152.5221
-26.5815,152.5191
-26.5801,152.5161
-26.5674,152.5114
-26.5725,152.5539
-26.5839,152.5628
-26.5831,152.5697
-26.5847,152.5755
-26.5922,152.5765
-26.5954,152.5740
-26.5967,152.5841
-26.5997,152.5813
-26.6043,152.5819
-26.6120,152.5854
-26.6135,152.5840
-26.6140,152.5877
-26.6453,152.5831
-26.6808,152.5521
-26.6831,152.5556
-26.6874,152.5556
-26.6897,152.5580
-26.6958,152.5543
-26.6975,152.5514
-26.7070,152.5513
-26.7059,152.5536
-26.7075,152.5547
-26.7050,152.5570
-26.7068,152.5578
-26.7078,152.5612
-26.7072,152.5650
-26.7162,152.5793
-26.7202,152.5820
-26.7230,152.5804
-26.7308,152.5832
-26.7334,152.5868
-26.7358,152.5822
-26.7404,152.5833
-26.7472,152.5908
-26.7491,152.5978
-26.7578,152.6024
-26.7594,152.6172
-26.7629,152.6213
-26.7623,152.6268
-26.7644,152.6324
-26.7616,152.6394
-26.7645,152.6422
-26.7675,152.6412
-26.7737,152.6443
-26.7714,152.6510
-26.7681,152.6542
-26.7691,152.6614
-26.7728,152.6672
-26.7898,152.6689
-26.7912,152.6717
-26.7943,152.6723
-26.7968,152.6790
-26.8016,152.6799
-26.8069,152.6779
-26.8099,152.6813
-26.8164,152.6790
-26.8197,152.6718
-26.8219,152.6731
-26.8209,152.6778
-26.8221,152.6790
-26.8260,152.6763
-26.8304,152.6784
-26.8360,152.6672
-26.8403,152.6666
-26.8449,152.6709
-26.8504,152.6701
-26.8519,152.6683
-26.8577,152.6715
-26.8564,152.6742
-26.8575,152.6753
-26.8604,152.6753
-26.8632,152.6776
-26.8668,152.6762
-26.8695,152.6803
-26.8755,152.6842
-26.8758,152.6864
-26.8791,152.6856
-26.8794,152.6840
-26.8808,152.6876
-26.8864,152.6871
-26.8903,152.6895
-26.8968,152.6878
-26.8955,152.6789
-26.8978,152.6785
-26.8962,152.6671
-26.9073,152.6662
-26.9098,152.6602
-26.9134,152.6860
-26.9152,152.6822
-26.9174,152.6823
-26.9186,152.6780
-26.9234,152.6766
-26.9225,152.6732
-26.9271,152.6701
-26.9298,152.6696
-26.9331,152.6716
-26.9334,152.6704
-26.9382,152.6710
-26.9401,152.6678
-26.9437,152.6677
-26.9431,152.6641
-26.9464,152.6638
-26.9457,152.6617
-26.9487,152.6621
-26.9476,152.6599
-26.9495,152.6592
-26.9478,152.6544
-26.9547,152.6513
-26.9537,152.6573
-26.9563,152.6578
-26.9590,152.6675
-26.9611,152.6681
-26.9656,152.6625
-26.9689,152.6651
-26.9651,152.6714
-26.9666,152.6740
-26.9639,152.6803
-26.9659,152.6850
-26.9684,152.6848
-26.9721,152.6802
-26.9748,152.6814
-26.9771,152.6795
-26.9802,152.6820
-26.9786,152.6865
-26.9843,152.6862
-26.9845,152.6894
-26.9871,152.6880
-26.9874,152.6844
-26.9895,152.6855
-26.9908,152.6834
-26.9930,152.6833
-26.9982,152.6880
-27.0048,152.6911
-27.0090,152.6967
-27.0134,152.6927
-27.0137,152.6969
-27.0162,152.6973
-27.0182,152.7007
-27.0225,152.7000
-27.0248,152.7034
-27.0266,152.7014
-27.0285,152.7031
-27.0309,152.7024
-27.0316,152.6984
-27.0337,152.6972
-27.0394,152.6979
-27.0409,152.6967
-27.0423,152.6981
-27.0424,152.6959
-27.0485,152.6889
-27.0530,152.6908
-27.0551,152.6891
-27.0560,152.6924
-27.0575,152.6927
-27.0555,152.6947
-27.0578,152.6956
-27.0582,152.6693
-27.0632,152.6748
-27.0664,152.6838
-27.0689,152.6850
-27.0832,152.6862
-27.0884,152.6762
-27.0946,152.6796
-27.0921,152.6917
-27.0968,152.7104
-27.1003,152.7183
-27.1022,152.7180
-27.1023,152.7344
-27.1074,152.7335
-27.1087,152.7303
-27.1231,152.7284
-27.1418,152.7344
-27.1438,152.7372
-27.1497,152.7380
-27.1586,152.7327
-27.1636,152.7266
-27.1646,152.7294
-27.1706,152.7326
-27.1726,152.7292
-27.1757,152.7282
-27.1767,152.7251
-27.1818,152.7185
-27.1857,152.7161
-27.1881,152.7116
-27.2001,152.7028
-27.2095,152.7039
-27.2184,152.7004
-27.2268,152.7017
-27.2310,152.6972
-27.2321,152.6903
-27.2434,152.6912
-27.2552,152.6814
-27.2629,152.6812
-27.2666,152.6837
-27.2730,152.6831
-27.2754,152.6853
-27.2743,152.6903
-27.2772,152.7055
-27.2791,152.7065
-27.2812,152.7049
-27.2877,152.7056
-27.2909,152.7040
-27.2914,152.7086
-27.2897,152.7145
-27.2923,152.7165
-27.2971,152.7318
-27.2963,152.7365
-27.2935,152.7376
-27.2951,152.7535
-27.297,152.7531
-27.3007,152.7566
-27.3096,152.7558
-27.3132,152.7491
-27.3175,152.7476
-27.3186,152.7487
-27.3190,152.7448
-27.3233,152.7391
-27.3241,152.7301
-27.3220,152.7233
-27.3234,152.7195
-27.3306,152.7172
-27.3325,152.7101
-27.3428,152.6956
-27.3427,152.6919
-27.3490,152.6860
-27.3487,152.6841
-27.3722,152.6796
-27.3732,152.6864
-27.3696,152.6870
-27.3701,152.6905
-27.3600,152.6922
-27.3609,152.6995
-27.3561,152.7003
-27.3569,152.7069
-27.3518,152.7078
-27.3539,152.7238
-27.3650,152.7220
-27.3666,152.7332
-27.3726,152.7321
-27.3733,152.7368
-27.3961,152.7329
-27.3908,152.7415
-27.3946,152.7436
-27.3982,152.7425
-27.3988,152.7408
-27.4037,152.7410
-27.4062,152.7415
-27.4070,152.7472
-27.4152,152.7458
-27.4155,152.7481
-27.4218,152.7480
-27.4274,152.7409
-27.4278,152.7441
-27.4363,152.7427
-27.4368,152.7460
-27.4405,152.7454
-27.4408,152.7474
-27.4601,152.7441
-27.4593,152.7382
-27.4609,152.7378
-27.4672,152.7392
-27.4724,152.7379
-27.4714,152.7426
-27.4757,152.7406
-27.4761,152.7433
-27.4798,152.7426
-27.4794,152.7403
-27.4827,152.7394
-27.4879,152.7424
-27.4876,152.7393
-27.4945,152.7380
-27.4948,152.7300
-27.4974,152.7307
-27.5045,152.7396
-27.5147,152.7443
-27.5180,152.7512
-27.5181,152.7602
-27.5218,152.7627
-27.5249,152.7607
-27.5224,152.7543
-27.5263,152.7478
-27.5343,152.7445
-27.5478,152.7420
-27.5620,152.7401
-27.5660,152.7413
-27.5673,152.7459
-27.5649,152.7485
-27.5682,152.7538
-27.5661,152.7545
-27.5664,152.7565
-27.5560,152.7672
-27.5564,152.7705
-27.5594,152.7726
-27.5593,152.7816
-27.5566,152.7827
-27.5562,152.7852
-27.5509,152.7828
-27.5514,152.7860
-27.5553,152.7906
-27.5550,152.7984
-27.5577,152.8052
-27.5559,152.8206
-27.5500,152.8238
-27.5447,152.8413
-27.5405,152.8406
-27.5371,152.8316
-27.5330,152.8316
-27.5308,152.8401
-27.5321,152.8480
-27.5433,152.8533
-27.5562,152.8497
-27.5645,152.8494
-27.5787,152.8553
-27.5925,152.8572
-27.5947,152.8569
-27.5947,152.8555
-27.5957,152.8564
end
start,Bonner
-27.4424,153.1072
-27.4424,153.1117
-27.4005,153.1650
-27.3964,153.1633
-27.3953,153.1606
-27.3968,153.1622
-27.3970,153.1606
-27.3979,153.1631
-27.3986,153.1615
-27.3946,153.1583
-27.3919,153.1579
-27.3621,153.1773
-27.3608,153.1789
-27.3616,153.1815
-27.3673,153.1912
-27.3762,153.1847
-27.3788,153.1850
-27.3803,153.1802
-27.3830,153.1791
-27.3853,153.1789
-27.3934,153.1834
-27.3938,153.1697
-27.3926,153.1669
-27.3955,153.1668
-27.3962,153.1651
-27.4159,153.1696
-27.4157,153.1692
-27.4141,153.1681
-27.4135,153.1675
-27.4137,153.1675
-27.4209,153.1708
-27.4260,153.1693
-27.4295,153.1722
-27.4318,153.1715
-27.4403,153.1754
-27.4495,153.1864
-27.4513,153.1866
-27.4521,153.1896
-27.4599,153.1893
-27.4560,153.1907
-27.4578,153.1927
-27.4547,153.1927
-27.4563,153.1947
-27.4590,153.1945
-27.4619,153.1900
-27.4720,153.1943
-27.4758,153.1919
-27.4757,153.1885
-27.4774,153.1916
-27.4752,153.1960
-27.4802,153.1969
-27.4811,153.1930
-27.4789,153.1924
-27.4791,153.1919
-27.4810,153.1925
-27.4846,153.1871
-27.4913,153.1872
-27.4949,153.1923
-27.4949,153.1878
-27.5020,153.1842
-27.5027,153.1858
-27.5012,153.1870
-27.5030,153.1881
-27.5040,153.1856
-27.5062,153.1914
-27.5082,153.1901
-27.5087,153.1950
-27.5111,153.1940
-27.5097,153.1972
-27.5126,153.2016
-27.5165,153.1975
-27.5152,153.1934
-27.5179,153.1946
-27.5176,153.1895
-27.5198,153.1863
-27.5226,153.1840
-27.5280,153.1858
-27.5282,153.1802
-27.5367,153.1718
-27.5423,153.1745
-27.5416,153.1829
-27.5496,153.1822
-27.5520,153.1891
-27.5587,153.1917
-27.5610,153.1909
-27.5621,153.1819
-27.5695,153.1797
-27.5741,153.1825
-27.5782,153.1776
-27.5811,153.1793
-27.5830,153.1772
-27.5863,153.1776
-27.5905,153.1720
-27.5928,153.1722
-27.5945,153.1746
-27.5985,153.1717
-27.6010,153.1722
-27.6007,153.1751
-27.6048,153.1788
-27.6057,153.1781
-27.6061,153.1731
-27.5918,153.1562
-27.5911,153.1423
-27.5897,153.1402
-27.5873,153.1238
-27.5954,153.1220
-27.5939,153.1111
-27.5754,153.0988
-27.5604,153.0759
-27.5407,153.0597
-27.5256,153.0557
-27.5209,153.0634
-27.5293,153.0716
-27.5215,153.0839
-27.5311,153.0946
-27.4914,153.1018
-27.4816,153.0955
-27.4750,153.0952
-27.4568,153.0985
-27.4558,153.1066
-27.4452,153.0999
-27.4424,153.1072
end
start,Bonner
-27.3136,153.4119
-27.2728,153.3976
-27.2624,153.3908
-27.2288,153.3768
-27.2149,153.3733
-27.2012,153.3655
-27.1932,153.3666
-27.1762,153.3732
-27.1572,153.3692
-27.1415,153.3637
-27.1296,153.3634
-27.1100,153.3694
-27.0996,153.3700
-27.0742,153.3672
-27.0610,153.3614
-27.0394,153.4129
-27.0356,153.4286
-27.0337,153.4314
-27.0345,153.4275
-27.0323,153.4319
-27.0297,153.4435
-27.0257,153.4514
-27.0219,153.4547
-27.0236,153.4546
-27.0247,153.4575
-27.0346,153.4676
-27.0361,153.4661
-27.0390,153.4663
-27.0387,153.4640
-27.0441,153.4615
-27.0722,153.4512
-27.1479,153.4296
-27.1723,153.4242
-27.2272,153.4172
-27.2610,153.4166
-27.2796,153.4184
-27.3031,153.4237
-27.3173,153.4341
-27.3339,153.4372
-27.3636,153.4283
-27.3440,153.4221
-27.3393,153.4228
-27.3310,153.4212
-27.3136,153.4119
end
start,Bonner
-27.0334,153.4273
-27.0321,153.4303
-27.0323,153.4318
-27.0344,153.4274
-27.0334,153.4273
end
start,Bowman
-27.4950,153.1927
-27.4727,153.2010
-27.4743,153.2032
-27.4794,153.2034
-27.4818,153.2073
-27.4813,153.2179
-27.4829,153.2188
-27.4830,153.2284
-27.4775,153.2371
-27.4724,153.2388
-27.4707,153.2377
-27.4650,153.2410
-27.4730,153.2397
-27.4748,153.2414
-27.4807,153.2416
-27.4843,153.2605
-27.4892,153.2607
-27.4918,153.2572
-27.4948,153.2609
-27.5161,153.2616
-27.5156,153.2858
-27.5109,153.2907
-27.5295,153.2836
-27.5350,153.2847
-27.5370,153.2805
-27.5407,153.2778
-27.5428,153.2822
-27.5495,153.2810
-27.5529,153.2850
-27.5577,153.2860
-27.5586,153.2900
-27.5651,153.2902
-27.5638,153.2975
-27.5711,153.3059
-27.574,153.3049
-27.5806,153.3090
-27.5817,153.3122
-27.5792,153.3152
-27.5815,153.3178
-27.5850,153.3120
-27.5894,153.3129
-27.5891,153.3093
-27.5928,153.2979
-27.5937,153.2974
-27.5949,153.2973
-27.6457,153.3097
-27.6487,153.3085
-27.6528,153.3102
-27.6564,153.3081
-27.6640,153.3116
-27.6668,153.3148
-27.6775,153.3174
-27.6822,153.3162
-27.7003,153.3230
-27.7014,153.2967
-27.6917,153.2931
-27.6939,153.2868
-27.6915,153.2884
-27.6877,153.2864
-27.6881,153.2905
-27.6871,153.2823
-27.6834,153.2829
-27.6831,153.2809
-27.6740,153.2826
-27.6725,153.2804
-27.6716,153.2822
-27.6690,153.2811
-27.6669,153.2827
-27.6633,153.2805
-27.6581,153.2804
-27.6560,153.2629
-27.6539,153.2622
-27.6528,153.2544
-27.6495,153.2549
-27.6473,153.2388
-27.6493,153.2389
-27.6451,153.2081
-27.6440,153.2061
-27.6412,153.2070
-27.6394,153.1939
-27.6415,153.1935
-27.6407,153.1874
-27.6384,153.1831
-27.6354,153.1838
-27.6342,153.1822
-27.6344,153.1738
-27.6234,153.1757
-27.6242,153.1815
-27.6128,153.1835
-27.6093,153.1807
-27.6065,153.1756
-27.6051,153.1788
-27.6022,153.1769
-27.6004,153.1745
-27.6010,153.1722
-27.5985,153.1717
-27.5945,153.1746
-27.5928,153.1722
-27.5905,153.1720
-27.5863,153.1776
-27.5830,153.1772
-27.5811,153.1793
-27.5782,153.1776
-27.5741,153.1825
-27.5695,153.1797
-27.5621,153.1819
-27.5610,153.1909
-27.5594,153.1917
-27.5520,153.1891
-27.5496,153.1822
-27.5416,153.1829
-27.5423,153.1745
-27.5367,153.1718
-27.5282,153.1802
-27.5284,153.1854
-27.5226,153.1840
-27.5190,153.1873
-27.5176,153.1895
-27.5179,153.1946
-27.5151,153.1937
-27.5165,153.1975
-27.5140,153.2012
-27.5123,153.2014
-27.5097,153.1972
-27.5112,153.1946
-27.5083,153.1944
-27.5082,153.1901
-27.5062,153.1914
-27.5040,153.1856
-27.5030,153.1881
-27.5012,153.1870
-27.5025,153.1844
-27.4949,153.1878
-27.4950,153.1927
end
start,Bowman
-27.5930,153.2979
-27.5944,153.2975
-27.5939,153.2975
-27.5930,153.2979
end
start,Bowman
-27.7302,153.4058
-27.7366,153.4097
-27.7339,153.4065
-27.7302,153.4058
end
start,Bowman
-27.4158,153.4385
-27.4104,153.4386
-27.4113,153.4404
-27.4093,153.4386
-27.3941,153.4388
-27.3879,153.4547
-27.4085,153.4735
-27.4155,153.4831
-27.4350,153.5466
-27.4349,153.5449
-27.4357,153.5463
-27.4371,153.5456
-27.4359,153.5431
-27.4371,153.5435
-27.4371,153.5421
-27.4615,153.5271
-27.5224,153.5019
-27.5807,153.4808
-27.6158,153.4706
-27.6706,153.4587
-27.7059,153.4535
-27.7287,153.4539
-27.7331,153.4384
-27.7272,153.4389
-27.7301,153.4434
-27.7286,153.4426
-27.7270,153.4441
-27.7165,153.4462
-27.7173,153.4397
-27.7154,153.4399
-27.7185,153.4363
-27.7406,153.4188
-27.7162,153.4013
-27.7071,153.3928
-27.7024,153.4001
-27.6929,153.4020
-27.6734,153.3999
-27.6689,153.4014
-27.6626,153.3988
-27.6485,153.4188
-27.6420,153.4216
-27.6110,153.4070
-27.5992,153.4135
-27.5844,153.4115
-27.5805,153.4132
-27.5754,153.4145
-27.5780,153.4133
-27.5780,153.4117
-27.5744,153.4095
-27.5720,153.4125
-27.5647,153.4103
-27.5519,153.4120
-27.5457,153.4106
-27.5116,153.4125
-27.5065,153.4099
-27.4964,153.3983
-27.4928,153.4044
-27.4871,153.4070
-27.4701,153.4230
-27.4525,153.4292
-27.4344,153.4333
-27.4292,153.4361
-27.4158,153.4385
end
start,Bowman
-27.7158,153.4396
-27.7171,153.4385
-27.7164,153.4389
-27.7158,153.4396
end
start,Bowman
-27.7171,153.4385
-27.7184,153.4374
-27.7184,153.4373
-27.7177,153.4378
-27.7171,153.4385
end
start,Brisbane
-27.4392,153.0974
-27.4392,153.0562
-27.4415,153.0472
-27.4422,153.0494
-27.4443,153.0484
-27.4488,153.0495
-27.4741,153.0490
-27.4624,153.0368
-27.4652,153.0314
-27.4794,153.0300
-27.4675,153.0165
-27.4754,153.0031
-27.4730,152.9994
-27.4722,153.0002
-27.4661,152.9979
-27.4648,152.9885
-27.4591,152.9884
-27.4557,152.9824
-27.4503,152.9774
-27.4482,152.9762
-27.4471,152.9787
-27.4469,152.9772
-27.4420,152.9752
-27.4370,152.9761
-27.4378,152.9826
-27.4279,152.9844
-27.4284,152.9876
-27.4268,152.9879
-27.4270,152.9892
-27.4251,152.9887
-27.4248,152.9868
-27.4217,152.9874
-27.4188,152.9836
-27.4102,152.9840
-27.4109,152.9880
-27.4143,152.9907
-27.4126,152.9924
-27.4072,152.9908
-27.4071,152.9983
-27.4126,153.0335
-27.4143,153.0351
-27.4079,153.0425
-27.4063,153.0489
-27.4040,153.0501
-27.4104,153.0596
-27.4111,153.0664
-27.4069,153.0747
-27.4104,153.0772
-27.4173,153.0768
-27.4218,153.0802
-27.4279,153.0797
-27.4326,153.0827
-27.4348,153.0866
-27.4352,153.0943
-27.4392,153.0974
end
start,Brisbane
-27.4784,153.0323
-27.4755,153.0329
-27.4765,153.0330
-27.4784,153.0323
end
start,Brisbane
-27.4729,153.0531
-27.4638,153.0532
-27.4683,153.0561
-27.4729,153.0531
end
start,Brisbane
-27.4423,153.0725
-27.4424,153.0992
-27.4431,153.0996
-27.4456,153.0870
-27.4423,153.0725
end
start,Capricornia
-22.3396,150.4770
-22.3269,150.4850
-22.3265,150.4871
-22.3247,150.4875
-22.3250,150.4899
-22.3224,150.4878
-22.3100,150.4956
-22.3087,150.4996
-22.3079,150.4969
-22.3030,150.5000
-22.3110,150.4859
-22.3039,150.4826
-22.3024,150.4786
-22.2993,150.4759
-22.2970,150.4762
-22.2972,150.4740
-22.2949,150.4726
-22.2945,150.4696
-22.2969,150.4661
-22.2997,150.4650
-22.2966,150.4591
-22.2787,150.4827
-22.2611,150.4754
-22.2641,150.4790
-22.2625,150.4796
-22.2631,150.4814
-22.2654,150.4805
-22.2635,150.4826
-22.2656,150.4888
-22.2683,150.4898
-22.2696,150.5004
-22.2638,150.4914
-22.2562,150.4864
-22.2553,150.4783
-22.2506,150.4853
-22.2554,150.4923
-22.2532,150.4938
-22.2506,150.4893
-22.2479,150.4881
-22.2407,150.4977
-22.2339,150.4947
-22.2329,150.4898
-22.2275,150.4900
-22.2297,150.4848
-22.2324,150.4831
-22.2320,150.4747
-22.2059,150.4801
-22.2250,150.5196
-22.2313,150.5215
-22.2363,150.5206
-22.2426,150.5233
-22.2433,150.5251
-22.2530,150.5281
-22.2523,150.5262
-22.2576,150.5245
-22.2607,150.5268
-22.2608,150.5291
-22.2636,150.5293
-22.2637,150.5313
-22.2754,150.5348
-22.2916,150.5546
-22.2949,150.5607
-22.3034,150.5517
-22.2971,150.5470
-22.2982,150.5454
-22.3021,150.5426
-22.3059,150.5432
-22.3087,150.5460
-22.3099,150.5432
-22.3197,150.5343
-22.3190,150.5312
-22.3161,150.5293
-22.3176,150.5256
-22.3244,150.5291
-22.3226,150.5244
-22.3243,150.5228
-22.3234,150.5199
-22.3251,150.5170
-22.3274,150.5166
-22.3315,150.5217
-22.3352,150.5150
-22.3378,150.5149
-22.3398,150.5103
-22.3331,150.5093
-22.3342,150.5047
-22.3366,150.5035
-22.3367,150.5004
-22.3402,150.4980
-22.3439,150.4994
-22.3421,150.4972
-22.3412,150.4900
-22.3430,150.4882
-22.3480,150.4898
-22.3481,150.4866
-22.3500,150.4856
-22.3436,150.4804
-22.3414,150.4803
-22.3396,150.4770
end
start,Capricornia
-22.2400,150.4958
-22.2381,150.4909
-22.2376,150.4905
-22.2370,150.4931
-22.2400,150.4958
end
start,Capricornia
-22.1309,150.0511
-22.1301,150.0511
-22.1303,150.0517
-22.1308,150.0517
-22.1309,150.0511
end
start,Capricornia
-22.1259,149.8747
-22.0989,149.8779
-22.0994,149.8831
-22.0954,149.8832
-22.0914,149.8788
-22.0797,149.8832
-22.0679,149.8815
-22.0528,149.9076
-22.0604,149.9097
-22.0673,149.9052
-22.0721,149.9076
-22.0756,149.9047
-22.0785,149.9046
-22.0979,149.9112
-22.1048,149.9162
-22.1227,149.9187
-22.1280,149.9223
-22.1302,149.9270
-22.1337,149.9299
-22.1546,149.9206
-22.1739,149.9236
-22.1952,149.9168
-22.2050,149.9185
-22.2347,149.8960
-22.2206,149.8658
-22.2068,149.8791
-22.2037,149.8790
-22.2019,149.8768
-22.1696,149.8618
-22.1467,149.8715
-22.1259,149.8747
end
start,Capricornia
-22.1101,150.0010
-22.1009,150.0104
-22.1072,150.0142
-22.1072,150.0200
-22.1104,150.0235
-22.1099,150.0135
-22.1146,150.0107
-22.1164,150.0110
-22.1180,150.0169
-22.1269,150.0206
-22.1284,150.0160
-22.1280,150.0086
-22.1352,150.0034
-22.1362,149.9981
-22.1421,149.9873
-22.1461,149.9828
-22.1502,149.9811
-22.1719,149.9443
-22.1470,149.9347
-22.1329,149.9576
-22.1303,149.9596
-22.1311,149.9620
-22.1341,149.9629
-22.1340,149.9700
-22.1217,149.9735
-22.1176,149.9784
-22.1222,150.0010
-22.1152,150.0043
-22.1101,150.0010
end
start,Capricornia
-22.1079,150.0304
-22.1114,150.0403
-22.1114,150.0403
-22.1098,150.0327
-22.1105,150.0253
-22.1079,150.0304
end
start,Capricornia
-21.2927,149.2022
-21.2501,149.2497
-21.2490,149.2533
-21.2447,149.2558
-21.2619,149.2605
-21.2656,149.2645
-21.2708,149.2657
-21.2775,149.2739
-21.2802,149.2844
-21.2746,149.2909
-21.2732,149.2986
-21.2816,149.2960
-21.3180,149.2912
-21.3351,149.3015
-21.3364,149.2985
-21.3406,149.2972
-21.3450,149.3020
-21.3456,149.3058
-21.3495,149.3098
-21.3526,149.3105
-21.3544,149.3151
-21.3582,149.3153
-21.3578,149.3107
-21.3646,149.3085
-21.3742,149.3118
-21.3704,149.3160
-21.3807,149.3166
-21.3905,149.3149
-21.3927,149.3172
-21.3922,149.3115
-21.3906,149.3101
-21.3917,149.3061
-21.3902,149.2897
-21.3889,149.2874
-21.3890,149.2761
-21.4007,149.2763
-21.4068,149.2840
-21.4101,149.2825
-21.4157,149.2953
-21.4123,149.3177
-21.4151,149.3261
-21.4106,149.3285
-21.4102,149.3312
-21.4269,149.3382
-21.4268,149.3301
-21.4233,149.3263
-21.4204,149.3263
-21.4183,149.3220
-21.4201,149.3170
-21.4228,149.3148
-21.4255,149.3162
-21.4262,149.2979
-21.4379,149.2952
-21.4412,149.2930
-21.4583,149.2925
-21.4593,149.2900
-21.4630,149.2891
-21.4670,149.2914
-21.4663,149.2949
-21.4686,149.2982
-21.4708,149.2984
-21.4755,149.2817
-21.4733,149.2776
-21.4777,149.2742
-21.5017,149.2906
-21.5068,149.2904
-21.5050,149.2928
-21.5113,149.2971
-21.5050,149.3268
-21.5003,149.3226
-21.4967,149.3092
-21.4944,149.3164
-21.4905,149.3191
-21.4865,149.3347
-21.4806,149.3379
-21.4759,149.3376
-21.4745,149.3395
-21.4962,149.3570
-21.5068,149.3487
-21.5093,149.3500
-21.4931,149.3957
-21.5064,149.3887
-21.5073,149.3845
-21.5127,149.3849
-21.5350,149.3736
-21.5367,149.3811
-21.5397,149.3813
-21.5394,149.3834
-21.5416,149.3850
-21.5379,149.3854
-21.5399,149.3881
-21.5389,149.3915
-21.5405,149.3989
-21.5499,149.3927
-21.5604,149.4004
-21.5587,149.4086
-21.5589,149.4018
-21.5462,149.4142
-21.5497,149.4250
-21.5480,149.4150
-21.5496,149.4157
-21.5537,149.4378
-21.5595,149.4393
-21.5598,149.4360
-21.5660,149.4411
-21.5775,149.4442
-21.5732,149.4274
-21.5733,149.4240
-21.5751,149.4220
-21.5762,149.4318
-21.5798,149.4368
-21.5842,149.4323
-21.5799,149.4396
-21.5807,149.4447
-21.5801,149.4470
-21.5778,149.4466
-21.5782,149.4496
-21.5904,149.4410
-21.5933,149.4433
-21.5857,149.4484
-21.5822,149.4530
-21.5792,149.4528
-21.5611,149.4650
-21.5558,149.4573
-21.5595,149.4723
-21.5556,149.4679
-21.5531,149.4577
-21.5460,149.4648
-21.5406,149.4652
-21.5387,149.4681
-21.5348,149.4682
-21.5347,149.4771
-21.5317,149.4845
-21.5706,149.4861
-21.5719,149.4843
-21.5700,149.4806
-21.5716,149.4777
-21.5785,149.4734
-21.5893,149.4732
-21.5942,149.4685
-21.5970,149.4614
-21.6028,149.4534
-21.6124,149.4471
-21.6399,149.4386
-21.6527,149.4406
-21.6548,149.4423
-21.6552,149.4453
-21.6603,149.4475
-21.6594,149.4433
-21.6677,149.4453
-21.6707,149.4480
-21.6707,149.4520
-21.6796,149.4559
-21.6844,149.4549
-21.6862,149.4530
-21.6872,149.4489
-21.6893,149.4475
-21.6871,149.4454
-21.6879,149.4447
-21.6906,149.4465
-21.6881,149.4509
-21.6883,149.4527
-21.6904,149.4537
-21.7131,149.4492
-21.7155,149.4502
-21.7138,149.4509
-21.7139,149.4550
-21.7084,149.4706
-21.7165,149.4727
-21.7229,149.4718
-21.7291,149.4745
-21.7288,149.4760
-21.7428,149.4797
-21.7371,149.4736
-21.7263,149.4555
-21.7222,149.4419
-21.7219,149.4358
-21.7239,149.4340
-21.7261,149.4356
-21.7252,149.4316
-21.7270,149.4327
-21.7264,149.4368
-21.7236,149.4355
-21.7266,149.4394
-21.7239,149.4411
-21.7299,149.4565
-21.7434,149.4252
-21.7716,149.4216
-21.7723,149.4216
-21.7712,149.4267
-21.7671,149.4254
-21.7640,149.4292
-21.7581,149.4268
-21.7562,149.4294
-21.7459,149.4307
-21.7952,149.4331
-21.7970,149.4322
-21.8180,149.4343
-21.8175,149.4583
-21.8235,149.4622
-21.8284,149.4595
-21.8301,149.4559
-21.8390,149.4627
-21.8385,149.4716
-21.8592,149.4645
-21.8759,149.4622
-21.9025,149.4657
-21.9068,149.4628
-21.9040,149.4598
-21.9083,149.4606
-21.9085,149.4655
-21.9256,149.4654
-21.9895,149.4900
-22.0271,149.5233
-22.0314,149.5228
-22.0351,149.5198
-22.0541,149.5166
-22.0650,149.5178
-22.0753,149.5170
-22.0839,149.5203
-22.0879,149.5235
-22.0954,149.5240
-22.1259,149.5432
-22.1279,149.5419
