start,Ballarat
-34.5624,142.4262
-34.5665,142.4293
-34.5725,142.4286
-34.5747,142.4301
-34.5761,142.4347
-34.5754,142.4449
-34.5842,142.4516
-34.5841,142.4563
-34.5814,142.4587
-34.5727,142.4516
-34.5594,142.4488
-34.5575,142.4547
-34.5642,142.4679
-34.5766,142.4727
-34.5829,142.4662
-34.5857,142.4586
-34.5875,142.4583
-34.5894,142.4599
-34.5893,142.4674
-34.5926,142.4712
-34.5967,142.4691
-34.6015,142.4692
-34.6038,142.4629
-34.6065,142.4613
-34.6085,142.4618
-34.6129,142.4682
-34.6160,142.4593
-34.6191,142.4583
-34.6231,142.4630
-34.6266,142.4639
-34.6292,142.4599
-34.6303,142.4536
-34.6334,142.4523
-34.6335,142.4524
-34.6336,142.4523
-34.6336,142.4525
-34.6363,142.4564
-34.6346,142.4635
-34.6348,142.4655
-34.6381,142.4671
-34.6401,142.4710
-34.6360,142.4789
-34.6364,142.4833
-34.6382,142.4839
-34.6420,142.4766
-34.6517,142.4716
-34.6656,142.4712
-34.6700,142.4729
-34.6726,142.4756
-34.6736,142.4805
-34.6729,142.4908
-34.6693,142.4970
-34.6810,142.4986
-34.6826,142.5006
-34.6820,142.5071
-34.6913,142.5135
-34.6959,142.5111
-34.6981,142.5012
-34.7006,142.4989
-34.7032,142.4998
-34.7043,142.5029
-34.7005,142.5123
-34.7013,142.5175
-34.7029,142.5189
-34.7136,142.5098
-34.7194,142.5129
-34.7231,142.5130
-34.7324,142.5021
-34.7375,142.4997
-34.7407,142.5013
-34.7416,142.5123
-34.7430,142.5127
-34.7471,142.5076
-34.7499,142.5086
-34.7597,142.5251
-34.7587,142.5292
-34.7531,142.5336
-34.7619,142.5383
-34.7612,142.5343
-34.7753,142.5567
-34.7753,142.5567
-34.7753,142.5567
-34.7812,142.6075
-34.7854,142.6168
-34.7846,142.6303
-34.7840,142.6315
-34.7841,142.6322
-34.7835,142.6325
-34.7807,142.6386
-34.7753,142.6444
-34.7635,142.6463
-34.7633,142.6463
-34.7633,142.6463
-34.7634,142.6463
-34.7632,142.6463
-34.7589,142.6429
-34.7575,142.6395
-34.7606,142.6263
-34.7571,142.6204
-34.7543,142.6192
-34.7445,142.6194
-34.7367,142.6162
-34.7287,142.6183
-34.7275,142.6234
-34.7337,142.6320
-34.7350,142.6373
-34.7316,142.6425
-34.7294,142.6521
-34.7217,142.6614
-34.7232,142.6637
-34.7302,142.6642
-34.7359,142.6674
-34.7392,142.6789
-34.7362,142.6850
-34.7339,142.6866
-34.7290,142.6765
-34.7268,142.6759
-34.7223,142.6786
-34.7223,142.6786
-34.7231,142.6842
-34.7267,142.6909
-34.7249,142.6976
-34.7251,142.6989
-34.7246,142.6987
-34.7244,142.6994
-34.7206,142.6977
-34.7175,142.6888
-34.7140,142.6844
-34.7095,142.6853
-34.7042,142.6908
-34.7013,142.6910
-34.6944,142.6853
-34.6807,142.6792
-34.6808,142.6788
-34.6808,142.6788
-34.6728,142.6805
-34.6708,142.6841
-34.6714,142.6884
-34.6773,142.7011
-34.6787,142.6923
-34.6776,142.7019
-34.6795,142.7059
-34.6783,142.7091
-34.6767,142.7101
-34.6767,142.7104
-34.6765,142.7102
-34.6757,142.7107
-34.6679,142.7108
-34.6621,142.7086
-34.6593,142.7015
-34.6599,142.6954
-34.6525,142.6892
-34.6595,142.6956
-34.6522,142.6894
-34.6409,142.6973
-34.6359,142.6949
-34.6312,142.6990
-34.6245,142.7007
-34.6226,142.7087
-34.6222,142.7086
-34.6217,142.7089
-34.6216,142.7084
-34.6188,142.7074
-34.6192,142.6993
-34.6173,142.6922
-34.6182,142.6895
-34.6194,142.6947
-34.6196,142.6923
-34.6182,142.6895
-34.6157,142.6904
-34.6157,142.7005
-34.6135,142.7039
-34.6031,142.6995
-34.5993,142.6999
-34.6073,142.7022
-34.5998,142.7125
-34.6004,142.7148
-34.5988,142.7178
-34.5939,142.7197
-34.5922,142.7236
-34.5989,142.7306
-34.6028,142.7432
-34.6025,142.7530
-34.6001,142.7591
-34.5984,142.7613
-34.5984,142.7617
-34.5982,142.7616
-34.5967,142.7635
-34.5904,142.7634
-34.5884,142.7603
-34.5887,142.7557
-34.5767,142.7482
-34.5762,142.7502
-34.5797,142.7584
-34.5782,142.7678
-34.5790,142.7837
-34.5760,142.7835
-34.5718,142.7718
-34.5679,142.7702
-34.5659,142.7721
-34.5669,142.7794
-34.5614,142.7828
-34.5590,142.7875
-34.5564,142.7888
-34.5505,142.7882
-34.5471,142.7893
-34.5463,142.7914
-34.5512,142.7941
-34.5539,142.8054
-34.5608,142.8101
-34.5647,142.8027
-34.5719,142.7964
-34.5740,142.7966
-34.5759,142.8001
-34.5789,142.8014
-34.5829,142.7870
-34.5860,142.7857
-34.5893,142.7868
-34.5971,142.7953
-34.5976,142.7979
-34.5974,142.7996
-34.5888,142.8030
-34.5893,142.8106
-34.5914,142.8114
-34.5949,142.8097
-34.6009,142.8031
-34.6071,142.8034
-34.6124,142.8182
-34.6099,142.8201
-34.6029,142.8186
-34.6003,142.8210
-34.6004,142.8237
-34.6019,142.8251
-34.6085,142.8247
-34.6130,142.8382
-34.6257,142.8406
-34.6264,142.8450
-34.6201,142.8476
-34.6191,142.8524
-34.6206,142.8558
-34.6278,142.8608
-34.6273,142.8681
-34.6337,142.8620
-34.6365,142.8568
-34.6395,142.8552
-34.6435,142.8567
-34.6449,142.8590
-34.6442,142.8604
-34.6398,142.8600
-34.6390,142.8634
-34.6440,142.8643
-34.6502,142.8718
-34.6571,142.8695
-34.6624,142.8612
-34.6651,142.8605
-34.6671,142.8641
-34.6640,142.8692
-34.6641,142.8721
-34.6704,142.8726
-34.6748,142.8758
-34.6720,142.8864
-34.6734,142.8871
-34.6772,142.8852
-34.6797,142.8867
-34.6787,142.8938
-34.6768,142.8939
-34.6739,142.8907
-34.6718,142.8913
-34.6732,142.8964
-34.6714,142.9001
-34.6688,142.8993
-34.6673,142.8943
-34.6656,142.8932
-34.6627,142.9004
-34.6549,142.9015
-34.6510,142.9101
-34.6505,142.9183
-34.6478,142.9238
-34.6495,142.9247
-34.6544,142.9211
-34.6564,142.9222
-34.6555,142.9326
-34.6607,142.9351
-34.6620,142.9437
-34.6664,142.9452
-34.6696,142.9488
-34.6693,142.9524
-34.6649,142.9592
-34.6711,142.9581
-34.6756,142.9629
-34.6918,142.9678
-34.6952,142.9727
-34.6932,142.9773
-34.6827,142.9824
-34.6775,142.9815
-34.6708,142.9753
-34.6683,142.9860
-34.6625,142.9893
-34.6738,142.9945
-34.6740,142.9964
-34.6696,143.0011
-34.6711,143.0133
-34.6736,143.0172
-34.6765,143.0168
-34.6859,143.0080
-34.6907,143.0080
-34.6936,143.0101
-34.6948,143.0154
-34.6928,143.0217
-34.6829,143.0241
-34.6817,143.0267
-34.6829,143.0325
-34.6874,143.0297
-34.6918,143.0294
-34.7026,143.0394
-34.6993,143.0443
-34.6916,143.0375
-34.6885,143.0377
-34.6858,143.0404
-34.6866,143.0433
-34.6922,143.0438
-34.6970,143.0469
-34.6992,143.0509
-34.6988,143.0548
-34.6968,143.0586
-34.6894,143.0648
-34.6794,143.0669
-34.6783,143.0707
-34.6894,143.0718
-34.6959,143.0762
-34.7012,143.0928
-34.6963,143.0971
-34.6923,143.1063
-34.6812,143.1108
-34.6809,143.1123
-34.6874,143.1210
-34.6857,143.1154
-34.6872,143.1114
-34.6995,143.1063
-34.7015,143.1070
-34.7016,143.1096
-34.6936,143.1218
-34.6927,143.1276
-34.6946,143.1274
-34.6982,143.1182
-34.7029,143.1180
-34.7035,143.1207
-34.7011,143.1257
-34.7005,143.1334
-34.7077,143.1349
-34.7147,143.1473
-34.7138,143.1487
-34.7087,143.1479
-34.7053,143.1536
-34.6993,143.1563
-34.6979,143.1616
-34.7019,143.1658
-34.7070,143.1660
-34.7153,143.1636
-34.7181,143.1653
-34.7197,143.1731
-34.7132,143.1756
-34.7094,143.1809
-34.7116,143.1812
-34.7150,143.1779
-34.7173,143.1793
-34.7127,143.1917
-34.7170,143.2000
-34.7208,143.1967
-34.7286,143.1974
-34.7334,143.2009
-34.7343,143.2056
-34.7304,143.2129
-34.7294,143.2188
-34.7324,143.2224
-34.7354,143.2148
-34.7384,143.2138
-34.7428,143.2212
-34.7526,143.2191
-34.7552,143.2199
-34.7587,143.2243
-34.7577,143.2289
-34.7506,143.2273
-34.7477,143.2287
-34.7473,143.2378
-34.7454,143.2406
-34.7478,143.2433
-34.7548,143.2441
-34.7578,143.2489
-34.7512,143.2633
-34.7485,143.2652
-34.7526,143.2740
-34.7530,143.2685
-34.7559,143.2676
-34.7594,143.2715
-34.7640,143.2649
-34.7666,143.2542
-34.7728,143.2521
-34.7785,143.2577
-34.7771,143.2619
-34.7735,143.2627
-34.7764,143.2730
-34.7796,143.2718
-34.7823,143.2761
-34.7890,143.2735
-34.7922,143.2767
-34.7952,143.2836
-34.7949,143.2868
-34.7852,143.2843
-34.7850,143.2875
-34.7908,143.2942
-34.7853,143.2969
-34.7799,143.3088
-34.7807,143.3126
-34.7875,143.3134
-34.7908,143.3182
-34.7909,143.3217
-34.7863,143.3290
-34.7932,143.3329
-34.7907,143.3450
-34.7916,143.3478
-34.7954,143.3516
-34.8039,143.3474
-34.8073,143.3475
-34.8106,143.3519
-34.8120,143.3570
-34.8168,143.3595
-34.8231,143.3516
-34.8297,143.3542
-34.8342,143.3506
-34.8384,143.3515
-34.8463,143.3411
-34.8482,143.3433
-34.8464,143.3473
-34.8460,143.3549
-34.8474,143.3551
-34.8478,143.3487
-34.8534,143.3452
-34.8560,143.3473
-34.8582,143.3525
-34.8621,143.3479
-34.8647,143.3486
-34.8659,143.3434
-34.8703,143.3384
-34.8752,143.3372
-34.8759,143.3428
-34.8780,143.3407
-34.8792,143.3432
-34.8812,143.3421
-34.8817,143.3386
-34.8796,143.3363
-34.8836,143.3359
-34.8850,143.3338
-34.8863,143.3357
-34.8889,143.3326
-34.8882,143.3316
-34.8862,143.3339
-34.8827,143.3277
-34.8845,143.3265
-34.8842,143.3237
-34.8887,143.3212
-34.8919,143.3225
-34.8954,143.3284
-34.8980,143.3257
-34.9049,143.3325
-34.9065,143.3298
-34.9078,143.3320
-34.9111,143.3331
-34.9138,143.3361
-34.9134,143.3401
-34.9191,143.3421
-34.9266,143.3389
-34.9328,143.3426
-34.9358,143.3409
-34.9370,143.3374
-34.9404,143.3374
-34.9405,143.3411
-34.9442,143.3384
-34.9453,143.3365
-34.9414,143.3341
-34.9397,143.3348
-34.9387,143.3328
-34.9413,143.3316
-34.9400,143.3290
-34.9437,143.3243
-34.9425,143.3217
-34.9463,143.3222
-34.9481,143.3196
-34.9510,143.3224
-34.9533,143.3172
-34.9556,143.3194
-34.9686,143.3196
-34.9704,143.3231
-34.9737,143.3214
-34.9788,143.3237
-34.9816,143.3230
-34.9861,143.3181
-34.9929,143.3186
-34.9941,143.3232
-34.9927,143.3263
-34.9955,143.3296
-35.0029,143.3358
-35.0108,143.3381
-35.0151,143.3341
-35.0181,143.3333
-35.0205,143.3351
-35.0238,143.3318
-35.0263,143.3349
-35.0279,143.3328
-35.0293,143.3352
-35.0329,143.3345
-35.0373,143.3359
-35.0374,143.3304
-35.0338,143.3276
-35.0367,143.3220
-35.0379,143.3278
-35.0419,143.3244
-35.0414,143.3294
-35.0441,143.3278
-35.0459,143.3286
-35.0432,143.3365
-35.0461,143.3333
-35.0538,143.3304
-35.0544,143.3341
-35.0493,143.3343
-35.0486,143.3372
-35.0550,143.3398
-35.0598,143.3368
-35.0612,143.3376
-35.0623,143.3416
-35.0592,143.3408
-35.0586,143.3420
-35.0616,143.3445
-35.0647,143.3508
-35.0699,143.3496
-35.0683,143.3470
-35.0658,143.3467
-35.0645,143.3418
-35.0681,143.3390
-35.0703,143.3390
-35.0740,143.3455
-35.0765,143.3429
-35.0791,143.3429
-35.0804,143.3374
-35.0824,143.3436
-35.0850,143.3416
-35.0870,143.3450
-35.0884,143.3409
-35.0937,143.3458
-35.0957,143.3408
-35.0964,143.3445
-35.0991,143.3443
-35.1054,143.3481
-35.1044,143.3500
-35.1020,143.3481
-35.1006,143.3487
-35.1030,143.3526
-35.0996,143.3528
-35.1030,143.3607
-35.1049,143.3577
-35.1084,143.3597
-35.1111,143.3588
-35.1143,143.3621
-35.1169,143.3619
-35.1202,143.3659
-35.1198,143.3687
-35.1226,143.3739
-35.1290,143.3766
-35.1375,143.3870
-35.1431,143.3866
-35.1451,143.3906
-35.1502,143.3894
-35.1528,143.3846
-35.1560,143.3822
-35.1597,143.3869
-35.1608,143.3834
-35.1628,143.3826
-35.1621,143.3874
-35.1728,143.3819
-35.1741,143.3842
-35.1714,143.3846
-35.1724,143.3876
-35.1710,143.3898
-35.1725,143.3918
-35.1781,143.3936
-35.1829,143.3869
-35.1862,143.3887
-35.1847,143.3910
-35.1857,143.3932
-35.1888,143.3910
-35.1930,143.3959
-35.1898,143.4004
-35.1937,143.4042
-35.1933,143.4122
-35.1948,143.4165
-35.1893,143.4258
-35.1937,143.4284
-35.1950,143.4311
-35.1937,143.4337
-35.1906,143.4337
-35.1891,143.4494
-35.1938,143.4502
-35.1963,143.4559
-35.1988,143.4582
-35.2034,143.4592
-35.2026,143.4646
-35.2147,143.4661
-35.2192,143.4714
-35.2184,143.4840
-35.2200,143.4939
-35.2179,143.5014
-35.2138,143.5049
-35.2116,143.5183
-35.2183,143.5227
-35.2199,143.5291
-35.2137,143.5483
-35.2116,143.5496
-35.2076,143.5464
-35.2061,143.5470
-35.2026,143.5639
-35.2139,143.5797
-35.2192,143.5810
-35.2263,143.5758
-35.2303,143.5762
-35.2318,143.5780
-35.2324,143.5752
-35.2351,143.5729
-35.2368,143.5639
-35.2402,143.5667
-35.2435,143.5637
-35.2462,143.5698
-35.2507,143.5701
-35.2565,143.5740
-35.2668,143.5711
-35.2691,143.5738
-35.2685,143.5751
-35.2654,143.5751
-35.2674,143.5784
-35.2650,143.5835
-35.2691,143.5807
-35.2728,143.5824
-35.2722,143.5897
-35.2737,143.5907
-35.2768,143.5877
-35.2768,143.5853
-35.2790,143.5844
-35.2816,143.5908
-35.2846,143.5866
-35.2864,143.5867
-35.2876,143.5821
-35.2956,143.5796
-35.2980,143.5823
-35.2984,143.5770
-35.3031,143.5779
-35.3033,143.5741
-35.3013,143.5711
-35.3024,143.5690
-35.3056,143.5726
-35.3085,143.5675
-35.3138,143.5664
-35.3180,143.5628
-35.3221,143.5637
-35.3246,143.5613
-35.3274,143.5641
-35.3320,143.5640
-35.3372,143.5620
-35.3437,143.5676
-35.3426,143.5703
-35.3374,143.5723
-35.3373,143.5737
-35.3394,143.5733
-35.3407,143.5749
-35.3397,143.5799
-35.3459,143.5844
-35.3471,143.5894
-35.3503,143.5903
-35.3504,143.5962
-35.3521,143.5984
-35.3552,143.5975
-35.3621,143.6037
-35.3654,143.6030
-35.3665,143.6084
-35.3700,143.6097
-35.3676,143.6136
-35.3688,143.6160
-35.3720,143.6165
-35.3769,143.6133
-35.3820,143.6190
-35.3852,143.6187
-35.3876,143.6204
-35.3879,143.6246
-35.3831,143.6241
-35.3809,143.6262
-35.3847,143.6299
-35.3834,143.6330
-35.3862,143.6347
-35.3923,143.6293
-35.3955,143.6312
-35.3960,143.6376
-35.4008,143.6400
-35.4010,143.6423
-35.3987,143.6473
-35.3954,143.6489
-35.3948,143.6538
-35.3914,143.6523
-35.3908,143.6556
-35.3849,143.6571
-35.3857,143.6680
-35.3821,143.6657
-35.3791,143.6667
-35.3776,143.6641
-35.3764,143.6666
-35.3714,143.6674
-35.3706,143.6764
-35.3734,143.6789
-35.3740,143.6826
-35.3690,143.6828
-35.3681,143.6842
-35.3712,143.6887
-35.3772,143.6893
-35.3778,143.6928
-35.3839,143.6931
-35.3837,143.6970
-35.3776,143.7023
-35.3804,143.7039
-35.3870,143.7012
-35.3894,143.7033
-35.3889,143.7055
-35.3839,143.7091
-35.3846,143.7116
-35.3866,143.7117
-35.3886,143.7092
-35.3925,143.7091
-35.3929,143.7150
-35.3901,143.7267
-35.3905,143.7304
-35.3940,143.7320
-35.3928,143.7349
-35.3935,143.7396
-35.3904,143.7443
-35.3864,143.7449
-35.3886,143.7458
-35.3878,143.7510
-35.3924,143.7515
-35.3945,143.7572
-35.3920,143.7623
-35.3925,143.7643
-35.4005,143.7628
-35.4018,143.7688
-35.4040,143.7669
-35.4084,143.7685
-35.4102,143.7615
-35.4154,143.7588
-35.4174,143.7602
-35.4158,143.7659
-35.4213,143.7624
-35.4230,143.7628
-35.4217,143.7688
-35.4239,143.7719
-35.4240,143.7766
-35.4224,143.7901
-35.4293,143.7936
-35.4296,143.7968
-35.4334,143.8001
-35.4344,143.8037
-35.4332,143.8085
-35.4375,143.8180
-35.4396,143.8190
-35.4434,143.8130
-35.4462,143.8130
-35.4459,143.8221
-35.4493,143.8218
-35.4551,143.8270
-35.4577,143.8399
-35.4632,143.8460
-35.4618,143.8554
-35.4643,143.8561
-35.4687,143.8538
-35.4745,143.8604
-35.4773,143.8582
-35.4799,143.8587
-35.4801,143.8611
-35.4772,143.8638
-35.4817,143.8697
-35.4787,143.8697
-35.4778,143.8713
-35.4861,143.8765
-35.4872,143.8805
-35.4853,143.8874
-35.4952,143.8993
-35.4941,143.9077
-35.4952,143.9038
-35.4999,143.9061
-35.4985,143.9087
-35.4993,143.9123
-35.4948,143.9122
-35.4970,143.9172
-35.4991,143.9165
-35.5007,143.9182
-35.4996,143.9220
-35.5016,143.9240
-35.5016,143.9298
-35.4992,143.9350
-35.5009,143.9356
-35.5022,143.9322
-35.5066,143.9333
-35.5058,143.9358
-35.5029,143.9367
-35.5016,143.9419
-35.5008,143.9488
-35.5038,143.9530
-35.5044,143.9589
-35.5034,143.9610
-35.4989,143.9610
-35.5028,143.9668
-35.5022,143.9683
-35.5005,143.9675
-35.5000,143.9701
-35.5052,143.9686
-35.5095,143.9725
-35.5108,143.9692
-35.5086,143.9672
-35.5085,143.9646
-35.5139,143.9624
-35.5200,143.9709
-35.5230,143.9693
-35.5247,143.9715
-35.5325,143.9746
-35.5353,143.9892
-35.5340,143.9924
-35.5359,143.9967
-35.5421,143.9956
-35.5453,143.9992
-35.5492,143.9963
-35.5529,143.9895
-35.5546,143.9898
-35.5564,143.9929
-35.5559,143.9967
-35.5608,144.0030
-35.5633,144.0095
-35.5623,144.0122
-35.5580,144.0094
-35.5540,144.0127
-35.5546,144.0151
-35.5529,144.0188
-35.5563,144.0294
-35.5538,144.0318
-35.5559,144.0340
-35.5492,144.0391
-35.5534,144.0387
-35.5558,144.0414
-35.5523,144.0459
-35.5562,144.0478
-35.5629,144.0466
-35.5699,144.0633
-35.5711,144.0641
-35.5726,144.0624
-35.5767,144.0622
-35.5776,144.0660
-35.5802,144.0685
-35.5783,144.0718
-35.5805,144.0725
-35.5810,144.0758
-35.5843,144.0796
-35.5844,144.0861
-35.5875,144.0920
-35.5870,144.0963
-35.5887,144.1003
-35.5915,144.1019
-35.5909,144.1051
-35.5953,144.1062
-35.5980,144.1033
-35.5983,144.1098
-35.5989,144.1110
-35.6002,144.1089
-35.6021,144.1097
-35.6021,144.1134
-35.6053,144.1141
-35.6074,144.1110
-35.6128,144.1158
-35.6167,144.1135
-35.6196,144.1148
-35.6209,144.1198
-35.6260,144.1176
-35.6316,144.1263
-35.6345,144.1277
-35.6334,144.1313
-35.6405,144.1313
-35.6407,144.1379
-35.6469,144.1411
-35.6471,144.1474
-35.6455,144.1481
-35.6445,144.1465
-35.6426,144.1526
-35.6460,144.1495
-35.6461,144.1535
-35.6510,144.1570
-35.6500,144.1540
-35.6533,144.1514
-35.6574,144.1544
-35.6581,144.1584
-35.6613,144.1582
-35.6678,144.1625
-35.6714,144.1622
-35.6718,144.1718
-35.6745,144.1744
-35.6723,144.1767
-35.6734,144.1802
-35.6704,144.1867
-35.6728,144.1867
-35.6739,144.1899
-35.6752,144.1864
-35.6767,144.1896
-35.6805,144.1883
-35.6807,144.1915
-35.6858,144.1951
-35.6864,144.1993
-35.6843,144.2027
-35.6877,144.2038
-35.6857,144.2066
-35.6875,144.2089
-35.6865,144.2132
-35.6921,144.2151
-35.6932,144.2212
-35.6944,144.2213
-35.6964,144.2161
-35.6988,144.2196
-35.7011,144.2157
-35.7064,144.2159
-35.7102,144.2256
-35.7155,144.2308
-35.7210,144.2481
-35.7292,144.2474
-35.7305,144.2493
-35.7299,144.2532
-35.7325,144.2516
-35.7352,144.2547
-35.7383,144.2539
-35.7457,144.2619
-35.7491,144.2613
-35.7540,144.2702
-35.7463,144.2743
-35.7442,144.2784
-35.7407,144.2778
-35.7399,144.2823
-35.7369,144.2855
-35.7385,144.2893
-35.7371,144.2963
-35.7429,144.3012
-35.7507,144.2945
-35.7541,144.2949
-35.7545,144.2970
-35.7520,144.2979
-35.7517,144.2999
-35.7562,144.3034
-35.7572,144.3067
-35.7503,144.3098
-35.7494,144.3117
-35.7502,144.3138
-35.7545,144.3127
-35.7570,144.3146
-35.7565,144.3164
-35.7521,144.3177
-35.7528,144.3283
-35.7557,144.3279
-35.7578,144.3216
-35.7634,144.3225
-35.7647,144.3188
-35.7665,144.3186
-35.7686,144.3244
-35.7655,144.3275
-35.7649,144.3310
-35.7703,144.3363
-35.7649,144.3393
-35.7639,144.3415
-35.7699,144.3406
-35.7715,144.3429
-35.7669,144.3489
-35.7715,144.3495
-35.7746,144.3468
-35.7759,144.3479
-35.7757,144.3532
-35.7850,144.3515
-35.7871,144.3545
-35.7848,144.3602
-35.7884,144.3553
-35.7921,144.3618
-35.7958,144.3623
-35.7958,144.3652
-35.7904,144.3701
-35.7907,144.3742
-35.7926,144.3766
-35.7955,144.3768
-35.7984,144.3729
-35.8021,144.3756
-35.8055,144.3723
-35.8083,144.3721
-35.8112,144.3667
-35.8124,144.3678
-35.8111,144.3774
-35.8142,144.3775
-35.8127,144.3730
-35.8135,144.3682
-35.8176,144.3653
-35.8220,144.3650
-35.8247,144.3674
-35.8241,144.3710
-35.8225,144.3721
-35.8181,144.3710
-35.8166,144.3727
-35.8206,144.3752
-35.8186,144.3814
-35.8194,144.3840
-35.8217,144.3836
-35.8216,144.3790
-35.8253,144.3748
-35.8280,144.3749
-35.8293,144.3793
-35.8297,144.3740
-35.8319,144.3721
-35.8346,144.3751
-35.8325,144.3786
-35.8328,144.3818
-35.8368,144.3817
-35.8353,144.3752
-35.8386,144.3730
-35.8413,144.3768
-35.8419,144.3843
-35.8434,144.3805
-35.8465,144.3844
-35.8520,144.3812
-35.8551,144.3868
-35.8544,144.3881
-35.8507,144.3886
-35.8507,144.3905
-35.8575,144.3887
-35.8592,144.3898
-35.8606,144.3946
-35.8594,144.3972
-35.8627,144.3993
-35.8603,144.4008
-35.8587,144.4112
-35.8605,144.4106
-35.8603,144.4051
-35.8656,144.4081
-35.8680,144.4019
-35.8708,144.4036
-35.8699,144.4090
-35.8711,144.4109
-35.8741,144.4040
-35.8761,144.4042
-35.8751,144.4086
-35.8806,144.4036
-35.8822,144.4050
-35.8811,144.4115
-35.8838,144.4068
-35.8865,144.4122
-35.8924,144.4135
-35.8929,144.4180
-35.8950,144.4146
-35.8970,144.4171
-35.8980,144.4094
-35.8918,144.4030
-35.8920,144.4002
-35.8901,144.3988
-35.8906,144.3940
-35.8879,144.3920
-35.8827,144.3808
-35.8842,144.3784
-35.8831,144.3726
-35.8846,144.3714
-35.8858,144.3610
-35.8870,144.3610
-35.8914,144.3497
-35.8941,144.3495
-35.8946,144.3434
-35.9031,144.3442
-35.9066,144.3418
-35.9069,144.3473
-35.9115,144.3488
-35.9089,144.3509
-35.9085,144.3540
-35.9114,144.3550
-35.9156,144.3521
-35.9196,144.3534
-35.9208,144.3501
-35.9235,144.3500
-35.9281,144.3460
-35.9252,144.3386
-35.9275,144.3308
-35.9341,144.3355
-35.9341,144.3059
-35.9265,144.2944
-35.9250,144.2865
-35.9314,144.2633
-35.9268,144.2590
-35.9298,144.2495
-35.9242,144.2410
-35.9198,144.2374
-35.9205,144.2325
-35.9223,144.2307
-35.9166,144.2245
-35.9188,144.2170
-35.9163,144.2056
-35.9120,144.1974
-35.9122,144.1922
-35.9074,144.1878
-35.9105,144.1884
-35.9157,144.1862
-35.9158,144.1843
-35.9180,144.1834
-35.9222,144.1847
-35.9247,144.1832
-35.9239,144.1860
-35.9254,144.1867
-35.9271,144.1850
-35.9277,144.1881
-35.9298,144.1869
-35.9306,144.1886
-35.9341,144.1872
-35.9359,144.1839
-35.9373,144.1870
-35.9467,144.1853
-35.9466,144.1608
-35.9493,144.1588
-35.9493,143.9416
-35.9528,143.9414
-35.9528,143.9225
-35.9402,143.9226
-35.9402,143.9183
-35.9374,143.9182
-35.9374,143.8916
-35.9348,143.8615
-35.9341,143.8644
-35.9312,143.8663
-35.9299,143.8656
-35.9303,143.8674
-35.9268,143.8697
-35.9263,143.8750
-35.9218,143.8702
-35.9160,143.8740
-35.9104,143.8272
-35.9117,143.8224
-35.9060,143.7977
-35.9057,143.7283
-35.9326,143.7281
-35.9324,143.6819
-35.9347,143.6818
-35.9348,143.6177
-35.9695,143.6188
-35.9697,143.5276
-35.9753,143.5126
-35.9755,143.4756
-35.9831,143.4756
-35.9841,143.4822
-36.1013,143.4822
-36.1014,143.5118
-36.1279,143.5114
-36.1314,143.5134
-36.1337,143.5119
-36.1342,143.5057
-36.1377,143.5038
-36.1428,143.5056
-36.1521,143.5137
-36.1733,143.5135
-36.1741,143.5366
-36.2033,143.5317
-36.2051,143.5496
-36.2198,143.5470
-36.2222,143.5687
-36.2251,143.5606
-36.2464,143.5373
-36.2498,143.5236
-36.2646,143.5237
-36.2649,143.5080
-36.2950,143.5139
-36.2950,143.4821
-36.3015,143.4821
-36.3346,143.4758
-36.3394,143.4861
-36.3762,143.4785
-36.3750,143.4675
-36.3718,143.4681
-36.3683,143.4388
-36.3908,143.4390
-36.3916,143.4463
-36.4050,143.4442
-36.4060,143.4419
-36.4069,143.4438
-36.4223,143.4411
-36.4223,143.4443
-36.4365,143.4421
-36.4370,143.4466
-36.4460,143.4450
-36.4455,143.4403
-36.4503,143.4430
-36.4602,143.4411
-36.4596,143.4370
-36.4628,143.4365
-36.4622,143.4317
-36.4694,143.4304
-36.4683,143.4120
-36.4999,143.4067
-36.4980,143.3867
-36.4934,143.3882
-36.4905,143.3611
-36.4921,143.3561
-36.4888,143.3326
-36.4766,143.3161
-36.4767,143.3149
-36.4794,143.3181
-36.4832,143.3162
-36.4869,143.3215
-36.4904,143.3222
-36.4925,143.3255
-36.4938,143.3249
-36.4938,143.3271
-36.4973,143.3241
-36.4991,143.3244
-36.4997,143.3285
-36.5043,143.3282
-36.5067,143.3312
-36.5124,143.3339
-36.5143,143.3526
-36.5176,143.3488
-36.5205,143.3555
-36.5248,143.3592
-36.5268,143.3652
-36.5331,143.3732
-36.5341,143.3772
-36.5384,143.3791
-36.5369,143.3861
-36.5418,143.3861
-36.5420,143.3907
-36.5516,143.4006
-36.5524,143.4089
-36.5559,143.4112
-36.5571,143.4212
-36.5609,143.4192
-36.5629,143.4261
-36.5676,143.4263
-36.5686,143.4298
-36.5716,143.4288
-36.5735,143.4307
-36.5775,143.4285
-36.5817,143.4308
-36.5837,143.4350
-36.5882,143.4378
-36.5898,143.4374
-36.5917,143.4397
-36.5936,143.4369
-36.5956,143.4366
-36.5986,143.4404
-36.5988,143.4383
-36.6009,143.4360
-36.6027,143.4370
-36.6036,143.4350
-36.6055,143.4361
-36.6060,143.4398
-36.6083,143.4365
-36.6104,143.4410
-36.6144,143.4383
-36.6136,143.4424
-36.6178,143.4429
-36.6184,143.4479
-36.6224,143.4485
-36.6246,143.4509
-36.6234,143.4527
-36.6216,143.4520
-36.6178,143.4636
-36.6203,143.4649
-36.6204,143.4699
